Source page: http://www.elitrapport.se/schema.asp?gamesectionID=10201,
matchnr_link,matchnr_link/_text,matchnr_link/_title,match_link_1,match_link_1/_text,match_link_1/_title,match_link_2,match_link_2/_text,match_link_2/_title,resultat_link,resultat_link/_text,resultat_link/_title,rapport_link,rapport_link/_text,rapport_link/_title,tid_value,tid_value_dates,match_label,publik_number,domare_value
"http://www.elitrapport.se/Data/report7470.html","020000001005","","http://www.elitrapport.se/team.asp?teamID=133","Vetlanda BK","","http://www.elitrapport.se/team.asp?teamID=181","Kalix Bandy","","http://www.elitrapport.se/Data/report7470.html","6 - 4","","http://www.elitrapport.se/Data/report7470.html","Matchrapport","","2014-11-29 16:00","1417219200000","-","974","Ulrik Bergman"
"http://www.elitrapport.se/Data/report7472.html","020000001004","","http://www.elitrapport.se/team.asp?teamID=114","Edsbyns IF","","http://www.elitrapport.se/team.asp?teamID=145","Bollnäs GIF","","http://www.elitrapport.se/Data/report7472.html","3 - 1","","http://www.elitrapport.se/Data/report7472.html","Matchrapport","","2014-11-29 16:00","1417219200000","-","2901","Mikael Karlsson (Grästorp)"
"http://www.elitrapport.se/Data/report7473.html","020000001001","","http://www.elitrapport.se/team.asp?teamID=216","Ljusdals BK","","http://www.elitrapport.se/team.asp?teamID=209","Broberg/Söderhamn","","http://www.elitrapport.se/Data/report7473.html","4 - 4","","http://www.elitrapport.se/Data/report7473.html","Matchrapport","","2014-11-29 16:00","1417219200000","-","737","Mikael Hillerius"
"http://www.elitrapport.se/Data/report7475.html","020000001006","","http://www.elitrapport.se/team.asp?teamID=132","Västerås SK/BK","","http://www.elitrapport.se/team.asp?teamID=137","Sandvikens AIK/BK","","http://www.elitrapport.se/Data/report7475.html","2 - 6","","http://www.elitrapport.se/Data/report7475.html","Matchrapport","","2014-11-30 15:00","1417305600000","-","2910","Jacob Hallkvist"
"http://www.elitrapport.se/Data/report7476.html","020000001002","","http://www.elitrapport.se/team.asp?teamID=131","TB Västerås","","http://www.elitrapport.se/team.asp?teamID=153","IFK Kungälv","","http://www.elitrapport.se/Data/report7476.html","3 - 7","","http://www.elitrapport.se/Data/report7476.html","Matchrapport","","2014-12-01 19:00","1417392000000","-","264","Christoffer Aidesjö"
"http://www.elitrapport.se/Data/report7487.html","020000001019","","http://www.elitrapport.se/team.asp?teamID=117","Hammarby IF","","http://www.elitrapport.se/team.asp?teamID=171","IFK Vänersborg","","http://www.elitrapport.se/Data/report7487.html","6 - 1","","http://www.elitrapport.se/Data/report7487.html","Matchrapport","","2014-12-02 19:00","1417478400000","-","1255","Keijo Hyvärinen"
"http://www.elitrapport.se/Data/report7502.html","020000001032","","http://www.elitrapport.se/team.asp?teamID=153","IFK Kungälv","","http://www.elitrapport.se/team.asp?teamID=115","Villa Lidköping BK","","http://www.elitrapport.se/Data/report7502.html","3 - 2","","http://www.elitrapport.se/Data/report7502.html","Matchrapport","","2014-12-03 19:00","1417564800000","-","1002","Mikael Hillerius"
"http://www.elitrapport.se/Data/report7533.html","020000001067","","http://www.elitrapport.se/team.asp?teamID=131","TB Västerås","","http://www.elitrapport.se/team.asp?teamID=171","IFK Vänersborg","","http://www.elitrapport.se/Data/report7533.html","3 - 4","","http://www.elitrapport.se/Data/report7533.html","Matchrapport","","2014-12-10 19:00","1418169600000","-","204","Daniel Labe"
"http://www.elitrapport.se/Data/report7534.html","020000001068","","http://www.elitrapport.se/team.asp?teamID=209","Broberg/Söderhamn","","http://www.elitrapport.se/team.asp?teamID=137","Sandvikens AIK/BK","","http://www.elitrapport.se/Data/report7534.html","4 - 9","","http://www.elitrapport.se/Data/report7534.html","Matchrapport","","2014-12-10 19:00","1418169600000","-","779","Mikael Hillenius"
"http://www.elitrapport.se/Data/report7535.html","020000001070","","http://www.elitrapport.se/team.asp?teamID=116","IK Sirius","","http://www.elitrapport.se/team.asp?teamID=145","Bollnäs GIF","","http://www.elitrapport.se/Data/report7535.html","4 - 6","","http://www.elitrapport.se/Data/report7535.html","Matchrapport","","2014-12-10 19:00","1418169600000","-","564","Jonas Kandell"
